longitude;latitude;Rooms;Bedrooms;price;house id
-122.3;37.56;9;6;4241,689374;Home9983
-122.3;37.57;10;8;261645,8859;Home9984
-122.29;37.56;11;9;146801,3667;Home9985
-122.3;37.56;12;10;173794,2212;Home9986
-122.29;37.56;11;9;142375,077;Home9987
-122.3;37.56;8;6;115459,8307;Home9988
-122.29;37.56;10;8;775665,7564;Home9989
-122.26;37.55;4;2;402080,4604;Home9990
-122.26;37.55;12;10;40624,45758;Home9991
-122.27;37.55;11;8;387447,5321;Home9992
-122.26;37.54;12;10;549297,1503;Home9993
-122.27;37.55;7;4;885680,4291;Home9994
-122.28;37.55;5;3;164084,1201;Home9995
-122.27;37.56;9;6;159887,5003;Home9996
-122.27;37.56;4;2;652438,0525;Home9997
-122.26;37.54;8;6;53442,80459;Home9998
-122.26;37.54;11;9;344558,4687;Home9999
-122.26;37.54;5;2;265403,6056;Home10000
-122.27;37.54;8;6;244999,689;Home10001
-122.27;37.54;5;2;283529,8334;Home10002
-122.27;37.54;6;4;580189,7083;Home10003
-122.26;37.56;7;5;361687,7509;Home10004
-122.26;37.57;8;5;444018,2135;Home10005
-122.25;37.56;11;9;773322,3856;Home10006
-122.29;37.55;11;9;309507,5171;Home10007
-122.28;37.54;5;3;125786,2901;Home10008
-122.29;37.54;4;2;345842,0645;Home10009
-122.28;37.54;9;6;290752,882;Home10010
-122.29;37.54;11;9;120476,4094;Home10011
-122.29;37.54;7;4;164199,7328;Home10012
-122.29;37.53;7;4;9745,421726;Home10013
-122.28;37.53;9;6;193586,6672;Home10014
-122.28;37.53;8;5;219211,727;Home10015
-122.27;37.53;8;6;90335,7395;Home10016
-122.28;37.53;7;4;307799,1956;Home10017
-122.29;37.52;11;9;288911,4929;Home10018
-122.28;37.52;7;5;346876,1325;Home10019
-122.28;37.52;7;5;127403,9076;Home10020
-122.28;37.52;10;8;225156,8096;Home10021
-122.29;37.52;7;4;126591,0174;Home10022
-122.3;37.52;12;9;275835,6924;Home10023
-122.3;37.51;10;8;157745,9751;Home10024
-122.3;37.52;12;9;182915,7407;Home10025
-122.31;37.52;11;9;22153,76406;Home10026
-122.32;37.52;5;3;286006,6519;Home10027
-122.31;37.5;11;8;170821,519;Home10028
-122.27;37.52;6;3;410340,6182;Home10029
-122.27;37.51;4;1;356586,4709;Home10030
-122.29;37.51;12;10;88160,38475;Home10031
-122.26;37.52;10;8;380080,1195;Home10032
-122.26;37.51;6;4;46663,56792;Home10033
-122.25;37.51;6;3;7506,457573;Home10034
-122.25;37.5;9;7;322952,3922;Home10035
-122.27;37.51;5;3;51841,03964;Home10036
-122.26;37.51;12;9;156695,4553;Home10037
-122.26;37.5;5;3;95761,3526;Home10038
-122.26;37.5;10;8;40358,18478;Home10039
-122.25;37.5;12;9;294811,8474;Home10040
-122.25;37.49;8;6;341527,0526;Home10041
-122.25;37.49;4;2;127078,9048;Home10042
-122.25;37.49;6;4;239437,628;Home10043
-122.26;37.5;5;3;251883,3774;Home10044
-122.28;37.51;7;4;46288,46256;Home10045
-122.28;37.5;9;6;128610,1174;Home10046
-122.28;37.49;6;4;182288,2722;Home10047
-122.28;37.49;12;10;394393,5985;Home10048
-122.27;37.48;11;8;497331,9178;Home10049
-122.26;37.48;7;5;469343,6245;Home10050
-122.29;37.48;4;2;423468,9431;Home10051
-122.27;37.47;10;7;250082,3151;Home10052
-122.26;37.46;6;3;274823,5913;Home10053
-122.28;37.47;8;6;143782,2532;Home10054
-122.24;37.47;10;8;143280,1633;Home10055
-122.25;37.48;4;1;32357,56204;Home10056
-122.24;37.47;9;6;167722,5764;Home10057
-122.25;37.47;10;8;213254,37;Home10058
-122.25;37.47;11;9;150520,9672;Home10059
-122.25;37.48;4;2;146148,0962;Home10060
-122.24;37.48;7;5;40387,65977;Home10061
-122.24;37.48;5;3;121414,2812;Home10062
-122.24;37.48;7;4;103915,7961;Home10063
-122.24;37.49;11;8;402353,7888;Home10064
-122.24;37.49;4;2;46780,65734;Home10065
-122.21;37.48;12;10;21698,11423;Home10066
-122.23;37.49;9;6;234266,7399;Home10067
-122.21;37.49;12;10;235647,6801;Home10068
-122.22;37.48;5;2;226795,1321;Home10069
-122.22;37.48;4;2;324532,7771;Home10070
-122.24;37.49;10;8;45016,5609;Home10071
-122.24;37.55;4;1;29555,06731;Home10072
-122.25;37.53;4;1;320174,5058;Home10073
-122.26;37.53;6;3;3889,351912;Home10074
-122.25;37.52;5;2;125123,191;Home10075
-122.21;37.52;4;1;65167,91831;Home10076
-122.19;37.48;12;10;265220,8455;Home10077
-122.21;37.48;4;1;193383,1871;Home10078
-122.21;37.48;4;1;122687,0504;Home10079
-122.2;37.48;11;9;411252,1456;Home10080
-122.2;37.48;10;8;404031,5174;Home10081
-122.2;37.48;5;2;405715,0304;Home10082
-122.19;37.48;5;3;560554,6143;Home10083
-122.19;37.48;9;7;9110,624181;Home10084
-122.19;37.47;6;3;331098,7899;Home10085
-122.2;37.47;8;6;122684,7284;Home10086
-122.2;37.47;6;3;102304,7159;Home10087
-122.2;37.47;10;8;308783,1898;Home10088
-122.21;37.47;5;3;266240,4785;Home10089
-122.21;37.47;12;9;259839,783;Home10090
-122.21;37.47;7;4;332615,5847;Home10091
-122.22;37.47;7;4;197728,622;Home10092
-122.22;37.47;11;8;3164,696443;Home10093
-122.22;37.47;10;8;193564,625;Home10094
-122.23;37.48;8;5;156572,423;Home10095
-122.23;37.47;6;4;229750,2841;Home10096
-122.23;37.48;7;4;244210,4019;Home10097
-122.24;37.47;10;7;301890,5762;Home10098
-122.24;37.47;10;7;249274,1526;Home10099
-122.23;37.46;9;6;141993,8711;Home10100
-122.23;37.46;6;3;386604,7894;Home10101
-122.25;37.46;8;5;147184,4671;Home10102
-122.24;37.46;6;4;352489,3269;Home10103
-122.26;37.45;10;7;9124,532601;Home10104
-122.23;37.46;10;7;210538,3931;Home10105
-122.22;37.46;6;4;81344,93017;Home10106
-122.23;37.45;9;6;147581,8162;Home10107
-122.23;37.45;4;2;459481,4278;Home10108
-122.22;37.46;8;5;58092,38896;Home10109
-122.2;37.46;12;10;158908,5955;Home10110
-122.2;37.44;5;2;66667,91239;Home10111
-122.22;37.44;11;9;276517,2616;Home10112
-122.21;37.46;5;3;66019,41175;Home10113
-122.18;37.46;10;7;262155,4683;Home10114
-122.2;37.47;6;3;209111,0898;Home10115
-122.18;37.47;6;4;557023,9302;Home10116
-122.16;37.47;8;5;230878,5134;Home10117
-122.17;37.48;7;5;150302,3028;Home10118
-122.16;37.47;12;9;524805,3972;Home10119
-122.16;37.48;11;8;4897,058351;Home10120
-122.14;37.5;5;3;50073,53617;Home10121
-122.14;37.48;5;3;83827,46513;Home10122
-122.14;37.47;12;10;387720,2698;Home10123
-122.12;37.48;11;9;180752,1556;Home10124
-122.13;37.47;6;3;97526,19479;Home10125
-122.13;37.46;7;4;496870,2794;Home10126
-122.13;37.46;6;3;146340,3595;Home10127
-122.12;37.45;6;4;99274,28534;Home10128
-122.13;37.46;11;9;164695,224;Home10129
-122.13;37.47;6;3;392632,4037;Home10130
-122.14;37.47;12;10;596026,2852;Home10131
-122.15;37.47;9;6;294474,2002;Home10132
-122.15;37.47;5;3;33557,32991;Home10133
-122.15;37.46;8;5;95324,28697;Home10134
-122.14;37.46;4;2;219883,5135;Home10135
-122.15;37.47;12;10;79794,42807;Home10136
-122.15;37.46;8;5;390786,4218;Home10137
-122.16;37.46;8;5;363954,0024;Home10138
-122.16;37.45;12;9;192849,1656;Home10139
-122.16;37.46;10;7;98354,49846;Home10140
-122.17;37.46;6;3;202407,3799;Home10141
-122.19;37.46;6;4;288219,2877;Home10142
-122.17;37.45;11;8;32349,8052;Home10143
-122.18;37.45;4;1;32444,17917;Home10144
-122.18;37.45;10;8;181921,9446;Home10145
-122.19;37.45;12;10;386697,9488;Home10146
-122.18;37.44;12;10;534318,5446;Home10147
-122.19;37.44;6;3;487537,8193;Home10148
-122.2;37.43;5;2;377665,4806;Home10149
-122.21;37.44;11;8;437904,8595;Home10150
-122.2;37.43;7;5;463433,7136;Home10151
-122.19;37.43;11;8;31561,79859;Home10152
-122.21;37.43;10;7;39311,57407;Home10153
-122.23;37.42;10;7;263232,8064;Home10154
-122.19;37.42;11;8;53290,61457;Home10155
-122.21;37.42;10;8;617287,9053;Home10156
-122.2;37.4;10;8;874659,0606;Home10157
-122.21;37.38;5;3;560310,963;Home10158
-122.2;37.35;12;10;460720,7225;Home10159
-122.21;37.37;9;7;286152,4631;Home10160
-122.22;37.37;4;2;212347,1015;Home10161
-122.22;37.36;11;8;445758,2687;Home10162
-122.22;37.4;8;5;481825,8857;Home10163
-122.25;37.45;10;8;17692,7881;Home10164
-122.27;37.45;12;9;65990,3318;Home10165
-122.24;37.43;8;5;194339,5478;Home10166
-122.27;37.43;5;2;791407,0639;Home10167
-122.25;37.39;5;3;36097,86983;Home10168
-122.26;37.38;5;2;419344,9897;Home10169
-122.29;37.41;9;7;357954,7728;Home10170
-122.46;37.51;9;7;968253,7656;Home10171
-122.47;37.5;4;2;7425,55896;Home10172
-122.47;37.5;6;3;21334,18249;Home10173
-122.48;37.51;8;5;264919,6529;Home10174
-122.47;37.51;9;6;789507,9417;Home10175
-122.44;37.52;10;7;273909,3605;Home10176
-122.53;37.5;12;9;204844,2171;Home10177
-122.49;37.54;5;2;39064,056;Home10178
-122.51;37.53;5;2;170512,7199;Home10179
-122.5;37.51;5;3;224068,4143;Home10180
-122.49;37.5;8;6;113170,3815;Home10181
-122.43;37.43;4;1;559507,0487;Home10182
-122.34;37.46;7;5;51345,21945;Home10183
-122.38;37.34;9;7;307286,4166;Home10184
-122.33;37.39;10;8;443994,0191;Home10185
-122.27;37.32;4;2;524756,7647;Home10186
-122.27;37.24;4;2;256536,535;Home10187
-122.38;37.18;6;4;157700,8225;Home10188
-119.77;34.44;7;5;289399,3875;Home10189
-119.78;34.45;5;2;74250,06595;Home10190
-119.79;34.45;10;8;185014,2706;Home10191
-119.75;34.45;5;3;331542,501;Home10192
-119.75;34.44;9;7;189554,2061;Home10193
-119.76;34.44;11;9;35683,81992;Home10194
-119.75;34.45;5;3;376552,7688;Home10195
-119.78;34.48;10;7;531863,0964;Home10196
-119.75;34.5;11;8;452321,1189;Home10197
-119.78;34.45;4;1;80324,43278;Home10198
-119.73;34.44;8;5;183168,0535;Home10199
-119.73;34.43;9;7;14019,19407;Home10200
-119.74;34.44;7;4;250291,1843;Home10201
-119.72;34.43;10;8;366194,8397;Home10202
-119.72;34.43;11;9;132041,2418;Home10203
-119.72;34.43;6;3;203405,7928;Home10204
-119.72;34.43;8;5;326831,242;Home10205
-119.72;34.43;10;7;184787,9349;Home10206
-119.71;34.43;8;6;468285,6574;Home10207
-119.71;34.42;11;8;197181,8139;Home10208
-119.71;34.43;9;6;236309,9353;Home10209
-119.72;34.44;4;1;331104,636;Home10210
-119.71;34.44;8;5;607581,6734;Home10211
-119.7;34.43;10;7;345203,2072;Home10212
-119.71;34.43;8;5;126890,6853;Home10213
-119.7;34.43;10;8;85507,30219;Home10214
-119.7;34.43;10;8;964798,2089;Home10215
-119.7;34.47;9;7;503194,4442;Home10216
-119.72;34.47;6;4;344153,2618;Home10217
-119.71;34.45;9;6;278937,4907;Home10218
-119.71;34.44;7;4;37812,78889;Home10219
-119.72;34.44;8;5;394758,2492;Home10220
-119.72;34.44;11;8;38474,68928;Home10221
-119.73;34.44;6;4;220263,8773;Home10222
-119.73;34.45;4;2;477245,3463;Home10223
-119.74;34.44;9;6;492167,0793;Home10224
-119.74;34.45;11;9;263038,8644;Home10225
-119.69;34.44;4;1;387336,66;Home10226
-119.69;34.43;11;8;44986,19832;Home10227
-119.7;34.43;9;6;556711,313;Home10228
-119.69;34.43;12;9;66364,52366;Home10229
-119.69;34.43;11;8;356169,5351;Home10230
-119.68;34.44;6;3;264764,9763;Home10231
-119.67;34.47;4;1;442204,6125;Home10232
-119.66;34.44;5;2;208831,7889;Home10233
-119.66;34.43;8;6;279667,4305;Home10234
-119.67;34.44;11;8;208288,0143;Home10235
-119.69;34.43;4;2;126990,4777;Home10236
-119.68;34.43;5;2;125191,3673;Home10237
-119.68;34.43;6;3;192634,2335;Home10238
-119.67;34.38;12;9;758484,4053;Home10239
-119.68;34.42;9;7;541171,9537;Home10240
-119.67;34.43;6;3;811057,7025;Home10241
-119.67;34.42;4;1;236585,7131;Home10242
-119.67;34.42;5;2;531511,3951;Home10243
-119.7;34.43;7;5;70540,03949;Home10244
-119.7;34.42;9;6;43681,46992;Home10245
-119.7;34.42;10;8;31678,31847;Home10246
-119.69;34.42;8;6;230023,8433;Home10247
-119.69;34.42;11;8;263230,8108;Home10248
-119.71;34.42;10;8;244407,203;Home10249
-119.71;34.42;8;5;139781,5451;Home10250
-119.71;34.42;7;5;76633,06369;Home10251
-119.71;34.42;10;8;161846,2799;Home10252
-119.7;34.42;11;8;296161,7752;Home10253
-119.7;34.41;8;5;339950,8953;Home10254
-119.72;34.42;11;9;375528,8469;Home10255
-119.72;34.42;12;10;439617,716;Home10256
-119.72;34.42;7;5;533332,7753;Home10257
-119.72;34.42;4;2;55596,38209;Home10258
-119.71;34.42;5;2;463977,1351;Home10259
-119.71;34.42;12;10;34125,80771;Home10260
-119.71;34.41;5;3;550381,7748;Home10261
-119.73;34.35;7;5;409903,4359;Home10262
-119.71;34.36;8;5;526911,5586;Home10263
-119.7;34.36;5;3;56814,51735;Home10264
-119.71;34.4;6;3;194865,92;Home10265
-119.7;34.4;4;2;416065,4381;Home10266
-119.72;34.41;4;2;617024,1281;Home10267
-119.71;34.4;8;6;459916,0088;Home10268
-119.71;34.41;11;8;117719,4205;Home10269
-119.7;34.41;11;9;359307,1859;Home10270
-119.69;34.38;4;2;343238,1549;Home10271
-119.69;34.41;6;4;20257,08167;Home10272
-119.75;34.43;5;3;306281,5196;Home10273
-119.74;34.43;11;9;278337,8606;Home10274
-119.75;34.4;9;6;348623,6963;Home10275
-119.73;34.43;8;6;367904,667;Home10276
-119.73;34.42;6;4;380942,4592;Home10277
-119.73;34.42;10;8;94988,35309;Home10278
-119.72;34.41;7;4;379930,7867;Home10279
-119.74;34.41;11;9;109247,3384;Home10280
-119.73;34.41;5;3;235246,014;Home10281
-119.72;34.41;9;7;319661,049;Home10282
-119.74;34.35;12;9;533111,4501;Home10283
-119.74;34.38;8;6;64332,22933;Home10284
-119.63;34.42;9;7;540283,4077;Home10285
-119.64;34.43;8;6;461826,6911;Home10286
-119.63;34.4;10;8;867684,7021;Home10287
-119.61;34.45;8;6;323912,2194;Home10288
-119.63;34.44;10;8;229208,7822;Home10289
-119.61;34.43;12;10;86807,3325;Home10290
-119.53;34.41;9;7;88830,14027;Home10291
-119.52;34.41;10;8;130768,5036;Home10292
-119.51;34.4;5;2;503566,2275;Home10293
-119.51;34.4;8;6;23683,18335;Home10294
-119.52;34.39;11;8;490952,6578;Home10295
-119.51;34.39;7;4;521344,2433;Home10296
-119.52;34.4;6;4;869607,9421;Home10297
-119.53;34.38;11;9;263299,8112;Home10298
-119.53;34.4;11;9;136999,4986;Home10299
-119.51;34.46;12;9;141340,8566;Home10300
-119.55;34.38;11;9;123741,2863;Home10301
-119.57;34.38;8;5;56733,45666;Home10302
-119.59;34.43;8;5;250653,1331;Home10303
-119.59;34.39;12;9;129554,5179;Home10304
-119.5;34.35;6;3;270475,3851;Home10305
-119.49;34.39;10;8;829914,3471;Home10306
-119.72;34.77;7;4;116136,7637;Home10307
-120.18;34.75;5;3;413999,1572;Home10308
-120.27;34.72;12;10;536842,0462;Home10309
-120.18;34.62;7;5;457987,1258;Home10310
-120.2;34.63;6;4;238978,1804;Home10311
-120.2;34.61;7;5;396392,2296;Home10312
-120.13;34.63;6;4;208723,9969;Home10313
-120.12;34.6;7;4;60481,51372;Home10314
-120.14;34.6;11;9;242958,4227;Home10315
-120.16;34.61;5;2;27215,25434;Home10316
-120.14;34.59;7;4;48760,25081;Home10317
-120.14;34.59;4;2;667410,442;Home10318
-120.04;34.72;4;2;195253,5651;Home10319
-120.11;34.66;5;2;355079,7769;Home10320
-120.08;34.64;10;8;288213,8044;Home10321
-120.08;34.62;6;3;704875,5176;Home10322
-120.09;34.62;5;3;555440,226;Home10323
-120.11;34.62;6;3;400770,9494;Home10324
-120.09;34.61;4;2;383645,6522;Home10325
-120.08;34.59;12;9;209396,4973;Home10326
-120.01;34.54;11;9;248533,929;Home10327
-120.44;34.91;4;1;366727,6349;Home10328
-120.45;34.91;4;1;593937,5858;Home10329
-120.48;34.9;10;7;578541,2648;Home10330
-120.45;34.88;10;7;208106,6079;Home10331
-120.44;34.88;10;8;290835,9259;Home10332
-120.45;34.87;11;8;193008,8049;Home10333
-120.44;34.87;9;7;253817,7057;Home10334
-120.45;34.86;5;3;236229,3782;Home10335
-120.4;34.86;8;5;178236,0726;Home10336
-120.4;34.85;9;6;96562,07986;Home10337
-120.41;34.86;11;8;456452,6447;Home10338
-120.43;34.86;10;8;13880,79414;Home10339
-120.43;34.86;6;4;89759,63444;Home10340
-120.37;34.9;8;5;246028,9606;Home10341
-120.33;34.87;9;6;236697,9346;Home10342
-120.42;34.91;6;4;396955,7356;Home10343
-120.43;34.9;7;5;301330,1609;Home10344
-120.43;34.9;8;6;602522,5457;Home10345
-120.41;34.88;5;2;68173,54332;Home10346
-120.42;34.89;10;7;104546,1613;Home10347
-120.43;34.89;8;6;225442,0077;Home10348
-120.43;34.89;9;7;537381,0898;Home10349
-120.43;34.88;11;8;4000,589026;Home10350
-120.42;34.87;6;4;272969,3519;Home10351
-120.43;34.87;12;9;227323,3493;Home10352
-120.43;34.87;4;1;431342,6223;Home10353
-120.41;34.88;4;1;105425,9238;Home10354
-120.4;34.87;7;5;281654,6997;Home10355
-120.41;34.87;8;6;270760,8393;Home10356
-120.41;34.87;12;10;521744,7817;Home10357
-120.42;34.95;6;3;742639,7908;Home10358
-120.42;34.95;6;3;48492,56662;Home10359
-120.43;34.95;6;4;572690,3304;Home10360
-120.43;34.95;7;4;42818,12416;Home10361
-120.42;34.94;8;5;116551,233;Home10362
-120.43;34.93;10;7;264757,5586;Home10363
-120.43;34.93;5;2;267408,8563;Home10364
-120.43;34.98;10;8;530670,8954;Home10365
-120.43;34.97;11;9;62588,32112;Home10366
-120.42;34.96;7;4;188010,8803;Home10367
-120.43;34.96;4;2;140142,245;Home10368
-120.43;34.96;9;7;413604,448;Home10369
-120.42;34.96;10;7;104391,5963;Home10370
-120.42;34.96;9;6;96505,65291;Home10371
-120.43;34.96;12;9;289659,2787;Home10372
-120.42;34.97;11;9;204496,379;Home10373
-120.41;34.96;8;5;52780,11207;Home10374
-120.42;34.96;11;8;397402,3935;Home10375
-120.38;34.96;11;8;14465,50877;Home10376
-120.41;34.96;9;6;562519,7249;Home10377
-120.41;34.96;10;8;426901,7308;Home10378
-120.4;34.95;7;5;362012,1364;Home10379
-120.47;34.98;9;7;275844,8504;Home10380
-120.44;34.97;4;1;213927,4831;Home10381
-120.44;34.97;8;5;552317,0446;Home10382
-120.45;34.97;11;9;268311,9379;Home10383
-120.45;34.97;10;8;199219,4743;Home10384
-120.44;34.96;4;2;558238,4909;Home10385
-120.44;34.96;9;6;293191,0771;Home10386
-120.45;34.96;8;5;215306,6258;Home10387
-120.45;34.96;5;3;33968,11492;Home10388
-120.44;34.96;5;3;77343,59098;Home10389
-120.44;34.96;7;4;509057,8886;Home10390
-120.45;34.96;6;4;614685,7168;Home10391
-120.45;34.95;7;5;102402,7289;Home10392
-120.44;34.94;7;4;97959,85462;Home10393
-120.47;34.94;5;2;155474,3695;Home10394
-120.44;34.93;4;1;78243,00714;Home10395
-120.44;34.93;6;4;133095,9406;Home10396
-120.44;34.95;7;4;211366,3721;Home10397
-120.45;34.95;5;2;183472,7484;Home10398
-120.44;34.94;6;3;450579,4198;Home10399
-120.45;34.95;11;8;488536,1243;Home10400
-120.45;34.94;5;3;457888,771;Home10401
-120.45;34.94;7;5;523641,5631;Home10402
-120.54;34.97;6;4;33298,40119;Home10403
-120.57;34.96;9;6;27921,32356;Home10404
-120.57;34.96;11;9;108733,3083;Home10405
-120.64;34.97;10;7;608494,0723;Home10406
-120.6;34.91;7;5;321173,7417;Home10407
-120.59;34.7;6;3;241993,6089;Home10408
-120.48;34.7;8;5;467083,3033;Home10409
-120.46;34.64;6;3;356809,2256;Home10410
-120.46;34.65;4;2;168444,1283;Home10411
-120.46;34.64;6;4;201205,5685;Home10412
-120.47;34.64;6;4;147571,7294;Home10413
-120.47;34.65;5;3;301573,5279;Home10414
-120.46;34.64;9;6;322052,5329;Home10415
-120.44;34.64;12;9;126463,2664;Home10416
-120.45;34.64;6;4;185669,3019;Home10417
-120.45;34.64;8;6;289145,4985;Home10418
-120.45;34.64;8;5;169680,47;Home10419
-120.46;34.65;4;2;436802,6539;Home10420
-120.46;34.65;6;4;352264,4894;Home10421
-120.47;34.65;4;1;363404,407;Home10422
-120.47;34.65;11;9;61254,32788;Home10423
-120.45;34.65;5;3;197014,0138;Home10424
-120.44;34.65;6;4;92640,72443;Home10425
-120.45;34.65;5;3;268813,0877;Home10426
-120.45;34.65;7;5;27205,55551;Home10427
-120.45;34.65;6;4;380186,1361;Home10428
-120.46;34.63;12;10;72601,87005;Home10429
-120.46;34.64;12;9;281847,8481;Home10430
-120.47;34.64;9;6;627089,1568;Home10431
-120.45;34.64;10;7;306541,6106;Home10432
-120.45;34.64;5;2;431393,2379;Home10433
-120.45;34.63;4;1;125677,4977;Home10434
-120.44;34.66;7;5;401064,1234;Home10435
-120.45;34.66;5;2;289119,6318;Home10436
-120.46;34.66;9;6;273102,1348;Home10437
-120.47;34.66;8;5;150054,0512;Home10438
-120.39;34.52;8;6;258816,7275;Home10439
-120.48;34.66;5;3;341129,1386;Home10440
-120.48;34.65;4;1;264265,6375;Home10441
-120.45;34.63;9;6;385064,7505;Home10442
-120.47;34.63;8;5;222612,6768;Home10443
-120.46;34.74;4;2;314438,6691;Home10444
-120.45;34.71;10;8;180586,0843;Home10445
-120.46;34.71;4;2;212018,0293;Home10446
-120.47;34.7;5;2;458472,6848;Home10447
-120.47;34.71;11;9;65234,91504;Home10448
-120.37;34.69;11;9;139986,9386;Home10449
-120.43;34.7;9;6;286749,2985;Home10450
-120.43;34.69;10;7;419042,897;Home10451
-120.44;34.68;10;8;1093,364385;Home10452
-119.86;34.42;12;9;609598,8638;Home10453
-119.88;34.4;6;3;835009,0394;Home10454
-119.85;34.4;9;7;769937,0229;Home10455
-119.88;34.43;7;4;520312,1848;Home10456
-119.88;34.43;8;5;544720,2755;Home10457
-119.88;34.43;6;3;212012,1689;Home10458
-119.88;34.42;7;4;84907,37967;Home10459
-119.91;34.4;4;1;405189,5329;Home10460
-119.83;34.45;12;9;45377,76253;Home10461
-119.84;34.44;4;2;102762,227;Home10462
-119.84;34.45;9;7;564878,8709;Home10463
-119.85;34.44;10;8;182188,4331;Home10464
-119.81;34.47;4;1;747166,3299;Home10465
-119.81;34.46;10;8;294081,6351;Home10466
-119.85;34.48;9;6;288094,7623;Home10467
-119.88;34.44;8;6;235088,1712;Home10468
-119.89;34.44;8;5;149398,9947;Home10469
-119.89;34.44;10;7;398622,6411;Home10470
-119.92;34.44;11;8;226353,091;Home10471
-120.05;34.47;10;8;512189,5429;Home10472
-119.86;34.38;5;2;27946,46269;Home10473
-119.86;34.41;9;6;156595,8198;Home10474
-119.86;34.38;6;3;334844,9292;Home10475
-119.81;34.45;8;6;298789,4428;Home10476
-119.81;34.44;12;9;56691,10577;Home10477
-119.82;34.45;9;6;630984,3526;Home10478
-119.83;34.44;6;3;330305,2371;Home10479
-119.82;34.44;8;6;48886,717;Home10480
-119.81;34.44;6;3;461389,6761;Home10481
-119.82;34.43;12;9;191282,7807;Home10482
-119.82;34.44;7;5;760706,7146;Home10483
-119.82;34.44;10;8;48478,11165;Home10484
-119.83;34.44;8;6;944741,0529;Home10485
-119.83;34.43;9;7;759598,9956;Home10486
-119.77;34.43;7;5;769136,8309;Home10487
-119.77;34.43;5;2;408803,3777;Home10488
-119.79;34.4;8;5;511294,1692;Home10489
-119.8;34.44;7;5;647980,5831;Home10490
-119.8;34.43;5;2;114692,8548;Home10491
-119.8;34.43;11;9;44402,26763;Home10492
-119.79;34.44;12;10;681332,2425;Home10493
-119.78;34.44;4;1;285824,2588;Home10494
-119.79;34.43;8;5;427759,4819;Home10495
-121.9;37.36;9;6;572467,8782;Home10496
-121.89;37.36;9;6;415697,7038;Home10497
-121.88;37.36;5;3;325346,6945;Home10498
-121.89;37.35;8;6;168187,1478;Home10499
-121.9;37.36;9;6;491305,3896;Home10500
-121.9;37.35;11;9;427773,7159;Home10501
-121.9;37.35;4;2;238910,8693;Home10502
-121.9;37.34;6;3;313551,6175;Home10503
-121.9;37.34;4;2;645474,8909;Home10504
-121.92;37.34;7;5;239468,1695;Home10505
-121.92;37.34;12;9;712303,3769;Home10506
-121.92;37.34;9;7;372084,3979;Home10507
-121.92;37.33;11;9;187934,4854;Home10508
-121.92;37.33;5;2;461481,256;Home10509
-121.93;37.33;10;8;771137,6102;Home10510
-121.93;37.33;8;5;686028,953;Home10511
-121.94;37.33;10;8;701116,9549;Home10512
-121.91;37.34;5;2;667044,3707;Home10513
-121.91;37.33;10;8;732262,3972;Home10514
-121.91;37.33;9;6;386801,4563;Home10515
-121.92;37.33;7;4;840069,1774;Home10516
-121.9;37.33;4;1;328789,1375;Home10517
-121.91;37.33;4;2;400145,7591;Home10518
-121.89;37.33;6;3;323772,3501;Home10519
-121.9;37.33;10;7;970648,2144;Home10520
-121.9;37.33;6;4;129235,7853;Home10521
-121.88;37.34;11;9;11834,83357;Home10522
-121.89;37.33;11;9;3288,697353;Home10523
-121.88;37.33;10;7;208843,1272;Home10524
-121.89;37.35;8;5;204668,1993;Home10525
-121.89;37.34;12;9;55871,84827;Home10526
-121.89;37.34;11;8;293518,9219;Home10527
-121.89;37.34;8;5;76140,32895;Home10528
-121.88;37.34;5;3;154071,5514;Home10529
-121.88;37.36;11;9;387802,2871;Home10530
-121.88;37.35;6;3;439330,922;Home10531
-121.89;37.35;11;9;163209,8416;Home10532
-121.89;37.35;9;6;227214,0779;Home10533
-121.89;37.35;10;7;149540,4722;Home10534
-121.88;37.35;11;9;355121,965;Home10535
-121.87;37.35;4;2;143933,2587;Home10536
-121.88;37.34;9;6;524532,0538;Home10537
-121.88;37.35;8;6;116453,5231;Home10538
-121.87;37.34;10;8;25152,26055;Home10539
-121.87;37.34;8;5;34495,43752;Home10540
-121.87;37.34;12;10;108584,8685;Home10541
-121.88;37.34;11;9;353,2861401;Home10542
-121.87;37.35;6;3;28301,74112;Home10543
-121.86;37.35;12;10;25291,47166;Home10544
-121.87;37.35;6;3;26611,50217;Home10545
-121.86;37.34;4;1;27155,07912;Home10546
-121.86;37.34;12;10;95054,16433;Home10547
-121.88;37.33;7;4;353685,3414;Home10548
-121.88;37.33;10;7;156066,965;Home10549
-121.87;37.33;10;7;406086,7768;Home10550
-121.88;37.33;11;8;133069,6244;Home10551
-121.89;37.33;4;2;460265,2735;Home10552
-121.89;37.32;6;3;222988,5038;Home10553
-121.88;37.32;11;9;465923,4893;Home10554
-121.88;37.32;8;5;582547,2325;Home10555
-121.89;37.32;4;2;691165,0758;Home10556
-121.89;37.32;10;7;326560,912;Home10557
-121.89;37.31;7;4;493514,4918;Home10558
-121.9;37.31;9;7;71659,17487;Home10559
-121.9;37.32;6;3;543693,9914;Home10560
-121.91;37.32;11;9;473323,853;Home10561
-121.91;37.31;4;1;182191,1055;Home10562
-121.93;37.32;5;2;367152,6869;Home10563
-121.94;37.33;12;9;452980,0572;Home10564
-121.94;37.32;10;7;920032,5471;Home10565
-121.93;37.32;10;8;994559,2394;Home10566
